DATE,PROVINCE,ESTABLISH_NAME,ADDRESS,CITY,VENDOR_NUMBER_PO,VENDOR_NAME,PRODUCT_SKU_NO,PRODUCT_NAME,WEEK_ENDING_DATE,CASE_SALES
4/22/2024,BC,WESTCANNA,1286 Robson Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-06 0:00,1
4/22/2024,BC,WESTCANNA,700 Broadway W,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/22/2024,BC,WESTCANNA,1286 Robson Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/22/2024,BC,WESTCANNA,1286 Robson Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-20 0:00,1
4/22/2024,BC,WESTCANNA,1286 Robson Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-20 0:00,1
4/15/2024,BC,CRANBERRY CANNABIS,5712 Manson Ave,Powell River,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,3
4/15/2024,BC,CRISS CANNABIS,102-115 Chapel Street,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,CROSSROADS CANNABIS,Unit A - 166 Hwy 16,Burns Lake,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-06 0:00,1
4/15/2024,BC,CROSSROADS CANNABIS,Unit A - 166 Hwy 16,Burns Lake,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-06 0:00,1
4/15/2024,BC,CROSSROADS CANNABIS,Unit A - 166 Hwy 16,Burns Lake,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-06 0:00,1
4/15/2024,BC,DAIMA CANNABIS,4728 52nd Street NW,Chetwynd,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,1
4/15/2024,BC,DOWNTOWN CANNABIS,111 Lakeshore Drive NE,Salmon Arm,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,DOWNTOWN CANNABIS,111 Lakeshore Drive NE,Salmon Arm,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,1
4/15/2024,BC,DOWNTOWN CANNABIS,111 Lakeshore Drive NE,Salmon Arm,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,1
4/15/2024,BC,DRAGON'S PEAK CANNABIS,2591B Vance Road,Prince George,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,1
4/15/2024,BC,DRAGON'S PEAK CANNABIS,2591B Vance Road,Prince George,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-23 0:00,1
4/15/2024,BC,DRAGON'S PEAK CANNABIS,2591B Vance Road,Prince George,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,1
4/15/2024,BC,DRAGON'S PEAK CANNABIS,100-775 Rita Rd,Quesnel,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-06 0:00,1
4/15/2024,BC,DRAGON'S PEAK CANNABIS,2591B Vance Road,Prince George,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-06 0:00,1
4/15/2024,BC,DRAGON'S PEAK CANNABIS,100-775 Rita Rd,Quesnel,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-06 0:00,1
4/15/2024,BC,DRAGON'S PEAK CANNABIS,100-775 Rita Rd,Quesnel,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-06 0:00,1
4/15/2024,BC,DREAM LOUNGE CANNABIS,113 Second Street East Unit B,Revelstoke,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,1
4/15/2024,BC,DREAM LOUNGE CANNABIS,113 Second Street East Unit B,Revelstoke,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-23 0:00,1
4/15/2024,BC,EARTH TO SKY CANNABIS,6691 Sooke Rd,Sooke,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,EARTH'S OWN NATURALS LTD.,148 Howard Street,Kimberley,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,2
4/22/2024,BC,WESTCANNA,700 Broadway W,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-20 0:00,1
4/29/2024,BC,4TWENTY CANNABIS,3441 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-13 0:00,1
4/29/2024,BC,ARCANNABIS STORE,6528 Victoria Dr,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/29/2024,BC,ARCANNABIS STORE,1812 W 4TH AVE,VANCOUVER,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/15/2024,BC,ELEVATED CANNABIS,102-2695 Skaha Lake Road,Penticton,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,ELEVATED CANNABIS,102-2695 Skaha Lake Road,Penticton,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,1
4/15/2024,BC,ELEVATED CANNABIS,102-2695 Skaha Lake Road,Penticton,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,1
4/29/2024,BC,ARCANNABIS STORE,1290 East 12th Avenue,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/29/2024,BC,ARCANNABIS STORE,6528 Victoria Dr,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-20 0:00,1
4/15/2024,BC,FIORE FRESCO,6-750 Fortune Drive,Kamloops,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,2
4/15/2024,BC,FLIGHT CANNABIS CO.,847 Bruce Ave,Nanaimo,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,1
4/15/2024,BC,FLORA CANNABIS,105 3140 Lakeshore Road,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,2
4/15/2024,BC,FLORA CANNABIS,105 3140 Lakeshore Road,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,2
4/15/2024,BC,FLORA CANNABIS,105 3140 Lakeshore Road,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,2
4/15/2024,BC,FLORA CANNABIS,101-401 Glenmore Road,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,FLORA CANNABIS,201-3710 Hoskins Road,West Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,FLORA CANNABIS,101-401 Glenmore Road,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,1
4/15/2024,BC,FLORA CANNABIS,201-3710 Hoskins Road,West Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,1
4/15/2024,BC,FLORA CANNABIS,201-3710 Hoskins Road,West Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,1
4/15/2024,BC,FLORA CANNABIS,101-401 Glenmore Road,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,1
4/15/2024,BC,FLORA CANNABIS,101-3320 Massey Drive,Prince George,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-06 0:00,1
4/15/2024,BC,GLENMORE CANNABIS,1928 Summit Drive,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,5
4/15/2024,BC,GREEN GEAR CANNABIS,412 Cranbrook Street North,Cranbrook,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-23 0:00,1
4/15/2024,BC,GREEN STAR CANNABIS COMPANY,1400-2701 Cliffe Ave,Courtenay,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,GREEN STAR CANNABIS COMPANY,1400-2701 Cliffe Ave,Courtenay,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,1
4/15/2024,BC,GREEN STAR CANNABIS COMPANY,106 - 22222 Lougheed Hwy,Maple Ridge,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-06 0:00,1
4/15/2024,BC,GREENSTAR CANNABIS COMPANY,115 1st St E,North Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,1
4/15/2024,BC,GREENSTAR CANNABIS COMPANY,115 1st St E,North Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,1
4/15/2024,BC,HAPPY ISLE CANNABIS,"6609 Royal Ave, Horseshoe Bay",West Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,1
4/15/2024,BC,HAPPY ISLE CANNABIS COMPANY,203 - 992 Dorman Road,Bowen Island,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,2
4/15/2024,BC,HARBOUR CANNABIS,5 - 250 Main St,Ucluelet,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,HARBOUR CANNABIS,5 - 250 Main St,Ucluelet,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,1
4/15/2024,BC,HARVEST MOON CANNABIS,366 Lower Ganges,Salt Spring Island,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,1
4/15/2024,BC,HEMP PHASE CANNABIS,109 - 7433 Frontier Street,Pemberton,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,1
4/15/2024,BC,HI CANNABIS,1-538 Yates Road,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,1
4/15/2024,BC,HIGH ARROW CANNABIS,114-1502 Columbia Ave,Castlegar,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-23 0:00,1
4/15/2024,BC,HIGH TIDE CANNABIS,7875 West Coast Road,Sooke,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,1
4/15/2024,BC,HIGH5 CANNABIS,5 - 3227 264th Street,Aldergrove,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,1
4/15/2024,BC,HIGH5 CANNABIS,5 - 3227 264th Street,Aldergrove,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-23 0:00,1
4/15/2024,BC,HIGH5 CANNABIS,5 - 3227 264th Street,Aldergrove,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,1
4/15/2024,BC,HIVE CANNABIS,213 St. Laurent Avenue,Quesnel,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,HIVE CANNABIS,213 St. Laurent Avenue,Quesnel,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,1
4/15/2024,BC,HIVE CANNABIS,213 St. Laurent Avenue,Quesnel,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,1
4/15/2024,BC,HIVE CANNABIS,213 St. Laurent Avenue,Quesnel,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-06 0:00,1
4/15/2024,BC,HIVE CANNABIS,213 St. Laurent Avenue,Quesnel,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-06 0:00,1
4/15/2024,BC,HIVE CANNABIS,213 St. Laurent Avenue,Quesnel,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-06 0:00,1
4/15/2024,BC,HONEYCOMB CANNABIS,2317 Millstream Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,1
4/15/2024,BC,INFINITY CANNABIS CHILL OUT JOINT,Unit #8 - 1057 Roberts Creek Rd,Roberts Creek,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,1
4/15/2024,BC,INVERMERE CANNABIS STORE,4884 Athalmer Rd,Invermere,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-23 0:00,1
4/15/2024,BC,ISLAND CANNABIS COMPANY LTD.,9-2220 Bowen Road,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,1
4/15/2024,BC,ISLAND CANNABIS COMPANY LTD.,9-2220 Bowen Road,Nanaimo,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-30 0:00,1
4/15/2024,BC,JEFFREY'S CANNABIS SHOP,2123 Columbia Ave.,Rossland,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-23 0:00,2
4/15/2024,BC,JEFFREY'S CANNABIS SHOP,2123 Columbia Ave.,Rossland,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,2
4/15/2024,BC,JEFFREY'S CANNABIS SHOP,2123 Columbia Ave.,Rossland,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,1
4/15/2024,BC,JERRYS CANNABIS CO.,1824 Cedar Road,Nanaimo,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,2
4/15/2024,BC,KALAMALKA CANNABIS,2-1220 Kalamalka Lake Road,Vernon,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,1
4/15/2024,BC,KALAMALKA CANNABIS,2-1220 Kalamalka Lake Road,Vernon,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,1
4/15/2024,BC,KALAMALKA CANNABIS,2-1220 Kalamalka Lake Road,Vernon,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-23 0:00,1
4/29/2024,BC,ARCANNABIS STORE,1812 W 4TH AVE,VANCOUVER,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-20 0:00,1
4/29/2024,BC,ARCANNABIS STORE,1290 East 12th Avenue,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-27 0:00,1
4/29/2024,BC,ATHENEUM CANNABIS CORP.,2431 W. 41st Ave,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-06 0:00,1
4/29/2024,BC,ATHENEUM CANNABIS CORP.,2431 W. 41st Ave,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/29/2024,BC,BURB CANNABIS,5784 University Blvd.,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-06 0:00,1
4/15/2024,BC,KIARO CANNABIS,2816 St Johns Street,Port Moody,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,KIARO CANNABIS,2816 St Johns Street,Port Moody,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-06 0:00,1
4/29/2024,BC,BURB CANNABIS,1676 10TH AVE E,VANCOUVER,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-13 0:00,1
4/29/2024,BC,BURB CANNABIS,1676 10TH AVE E,VANCOUVER,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-13 0:00,1
4/15/2024,BC,KOOTENAY CANNABIS,1306 Columbia Ave,Castlegar,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,2
4/29/2024,BC,BURB CANNABIS,5784 University Blvd.,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/29/2024,BC,BURB CANNABIS,1676 10TH AVE E,VANCOUVER,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-27 0:00,1
4/29/2024,BC,BURB CANNABIS,1676 10TH AVE E,VANCOUVER,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-27 0:00,1
4/29/2024,BC,CAMINO CANNABIS,7291-7289 Fraser St,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-27 0:00,1
4/29/2024,BC,CANNA CABANA,191 2ND AVENUE W,VANCOUVER,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/29/2024,BC,CANNA CABANA,1391 Richards Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/29/2024,BC,CANNA CABANA,191 2ND AVENUE W,VANCOUVER,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-20 0:00,1
4/29/2024,BC,CANNA CABANA,1391 Richards Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-20 0:00,1
4/15/2024,BC,KLO CANNABIS,305-890 Clement Ave,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,1
4/15/2024,BC,KLO CANNABIS,305-890 Clement Ave,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-23 0:00,1
4/29/2024,BC,CANNA CABANA,1391 Richards Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-20 0:00,1
4/29/2024,BC,CANNA CABANA,191 2ND AVENUE W,VANCOUVER,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-27 0:00,1
4/29/2024,BC,CANNTINA (NELSON),725 Nelson Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/29/2024,BC,CANNTINA (NELSON),725 Nelson Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-20 0:00,1
4/29/2024,BC,CANNTINA (NELSON),725 Nelson Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-20 0:00,1
4/29/2024,BC,CHEEKY'S CANNABIS MERCHANTS,3695 4th Avenue West,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/29/2024,BC,CHEEKY'S CANNABIS MERCHANTS,3695 4th Avenue West,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-27 0:00,1
4/29/2024,BC,CITY CANNABIS CO,651 Robson,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-06 0:00,1
4/15/2024,BC,LAKE COUNTRY CANNABIS,625-11850 Oceola Road,Lake Country,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/29/2024,BC,CITY CANNABIS CO,4055 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-06 0:00,1
4/29/2024,BC,CITY CANNABIS CO,2317 Cambie Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-06 0:00,1
4/29/2024,BC,CITY CANNABIS CO,4055 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-06 0:00,1
4/29/2024,BC,CITY CANNABIS CO,651 Robson,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-06 0:00,1
4/29/2024,BC,CITY CANNABIS CO,651 Robson,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-06 0:00,1
4/15/2024,BC,MAPLE LEAF GREENERY LTD.,71 Sixth street,New Westminster,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,3
4/15/2024,BC,MISSION CANNABIS,101 8778 Cedar Street,Mission,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-23 0:00,1
4/15/2024,BC,MOOD CANNABIS CO,3923 Victoria Ave,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,MOOD CANNABIS CO,5-6404 Metral Drive,Nanaimo,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-23 0:00,1
4/15/2024,BC,MUSE CANNABIS,510-20395 Lougheed Highway,Maple Ridge,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,MUSE CANNABIS,510-20395 Lougheed Highway,Maple Ridge,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,1
4/15/2024,BC,MUSE CANNABIS,510-20395 Lougheed Highway,Maple Ridge,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-23 0:00,1
4/15/2024,BC,MUSE CANNABIS,510-20395 Lougheed Highway,Maple Ridge,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-06 0:00,2
4/29/2024,BC,CITY CANNABIS CO,4055 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-06 0:00,1
4/15/2024,BC,MUSE CANNABIS,510-20395 Lougheed Highway,Maple Ridge,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-04-06 0:00,1
4/29/2024,BC,CITY CANNABIS CO,4055 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-13 0:00,1
4/29/2024,BC,CITY CANNABIS CO,2317 Cambie Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/29/2024,BC,CITY CANNABIS CO,651 Robson,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,1
4/29/2024,BC,CITY CANNABIS CO,651 Robson,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-20 0:00,1
4/15/2024,BC,MY BUDDIES,3320 River Ranch Rd,Merritt,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,NORTH COUNTRY CANNABIS,6055 Monterey Rd.,Prince George,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,2
4/15/2024,BC,NORTH COUNTRY CANNABIS,6055 Monterey Rd.,Prince George,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-03-16 0:00,1
4/15/2024,BC,NORTHERN LIGHTS CANNABIS,1052-B Austin Avenue,Coquitlam,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
4/15/2024,BC,NORTHERN LIGHTS CANNABIS,1052-B Austin Avenue,Coquitlam,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-03-16 0:00,1
4/15/2024,BC,OCEANSIDE C WEED,3-154 Middleton Ave,Parksville,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-03-16 0:00,1
